"id","kode_prov","nama_prov","kode_kab","id_kab","nama_kab","kode_kec","id_kec","nama_kec","kode_desa","id_desa","nama_desa","klas","kode_sls4","kode_sls6","kdsubsls","id_sls","id_sls6","nama_sls","sls_op","jenis_sls","j_keluarga","tipe_sls","realisasi_clean","realisasi_error","koseka_approved","koseka_unapproved","tagging_wilkerstat","tagging_sangatmiskin","jml_keluarga_tagging","percepatan","updated_at"
"1557","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","4","7101110004","SOLOG","2","0008","000800","00","71011100040008","7101110004000800","RT 08 DUSUN 4","1","SLS","45","1","0","0","0","0","31","0","49","0","2022-12-15 06:01:18"
"1558","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","4","7101110004","SOLOG","2","1001","100100","00","71011100041001","7101110004100100","PERKEBUNAN",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"1559","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","4","7101110004","SOLOG","2","1002","100200","00","71011100041002","7101110004100200","PERKEBUNAN",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"1560","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","5","7101110005","TANDU","2","0001","000100","00","71011100050001","7101110005000100","RT 01 DUSUN 1","1","SLS","39","1","7","7","0","7","32","0","41","1","2022-12-15 06:01:18"
"1561","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","5","7101110005","TANDU","2","0002","000200","00","71011100050002","7101110005000200","RT 02 DUSUN 2","1","SLS","43","1","26","1","0","26","36","5","42","0","2022-12-15 06:01:18"
"1562","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","5","7101110005","TANDU","2","0003","000300","00","71011100050003","7101110005000300","RT 03 DUSUN 3","1","SLS","42","1","0","0","0","0","32","0","43","0","2022-12-15 06:01:18"
"1563","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","5","7101110005","TANDU","2","0004","000400","00","71011100050004","7101110005000400","RT 04 DUSUN 4","1","SLS","75","1","20","0","0","20","43","7","58","0","2022-12-15 06:01:18"
"1564","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","5","7101110005","TANDU","2","1001","100100","00","71011100051001","7101110005100100","KEBUN",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"1565","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","5","7101110005","TANDU","2","1002","100200","00","71011100051002","7101110005100200","KEBUN",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"1566","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","5","7101110005","TANDU","2","1003","100300","00","71011100051003","7101110005100300","PERKEBUNAN",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"1567","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","6","7101110006","TUYAT","2","0001","000100","00","71011100060001","7101110006000100","RT 01 DUSUN 1","1","SLS","40","1","44","0","0","44","39","3","44","1","2022-12-15 06:01:18"
"1568","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","6","7101110006","TUYAT","2","0002","000200","00","71011100060002","7101110006000200","RT 02 DUSUN 1","1","SLS","26","1","0","0","0","0","37","2","49","0","2022-12-15 06:01:18"
"1569","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","6","7101110006","TUYAT","2","0003","000300","00","71011100060003","7101110006000300","RT 03 DUSUN 2","1","SLS","46","1","3","42","0","3","33","2","45","0","2022-12-15 06:01:18"
"1570","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","6","7101110006","TUYAT","2","0004","000400","00","71011100060004","7101110006000400","RT 04 DUSUN 2","1","SLS","36","1","0","0","0","0","41","0","49","0","2022-12-15 06:01:18"
"1571","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","7","7101110007","LALOW","2","0001","000100","00","71011100070001","7101110007000100","RT 01 DUSUN 1","1","SLS","58","1","49","0","0","49","46","3","55","1","2022-12-15 06:01:18"
"1572","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","7","7101110007","LALOW","2","0002","000200","00","71011100070002","7101110007000200","RT 02 DUSUN 1","1","SLS","60","1","43","0","0","43","36","6","44","0","2022-12-15 06:01:18"
"1573","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","7","7101110007","LALOW","2","0003","000300","00","71011100070003","7101110007000300","RT 03 DUSUN 1","1","SLS","39","1","22","0","0","22","34","2","41","0","2022-12-15 06:01:18"
"1574","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","7","7101110007","LALOW","2","0004","000400","00","71011100070004","7101110007000400","RT 04 DUSUN 2","1","SLS","37","1","46","1","0","46","28","2","47","1","2022-12-15 06:01:18"
"1575","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","7","7101110007","LALOW","2","0005","000500","00","71011100070005","7101110007000500","RT 05 DUSUN 2","1","SLS","51","1","0","0","0","0","39","8","42","0","2022-12-15 06:01:18"
"1576","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","7","7101110007","LALOW","2","0006","000600","00","71011100070006","7101110007000600","RT 06 DUSUN 2","1","SLS","48","1","0","0","0","0","44","1","56","0","2022-12-15 06:01:18"
"1577","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","7","7101110007","LALOW","2","0007","000700","00","71011100070007","7101110007000700","RT 07 DUSUN 3","1","SLS","33","1","33","10","0","33","33","3","43","0","2022-12-15 06:01:18"
"1578","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","7","7101110007","LALOW","2","0008","000800","00","71011100070008","7101110007000800","RT 08 DUSUN 3","1","SLS","36","1","25","0","0","25","21","0","25","1","2022-12-15 06:01:18"
"1579","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","7","7101110007","LALOW","2","0009","000900","00","71011100070009","7101110007000900","RT 09 DUSUN 4","1","SLS","34","1","33","0","0","33","29","1","33","0","2022-12-15 06:01:18"
"1580","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","7","7101110007","LALOW","2","0010","001000","00","71011100070010","7101110007001000","RT 10 DUSUN 4","1","SLS","37","1","0","1","0","0","29","0","36","0","2022-12-15 06:01:18"
"1581","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","7","7101110007","LALOW","2","0011","001100","00","71011100070011","7101110007001100","RT 11 DUSUN 5","1","SLS","42","1","46","1","0","46","42","1","50","1","2022-12-15 06:01:18"
"1582","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","7","7101110007","LALOW","2","0012","001200","00","71011100070012","7101110007001200","RT 12 DUSUN 5","1","SLS","38","1","49","2","0","49","44","3","50","0","2022-12-15 06:01:18"
"1583","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","7","7101110007","LALOW","2","0013","001300","00","71011100070013","7101110007001300","RT 13 DUSUN 6","1","SLS","39","1","42","2","0","42","37","2","44","0","2022-12-15 06:01:18"
"1584","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","7","7101110007","LALOW","2","0014","001400","00","71011100070014","7101110007001400","RT 14 DUSUN 6","1","SLS","34","1","0","0","0","0","25","0","39","0","2022-12-15 06:01:18"
"1585","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","7","7101110007","LALOW","2","1002","100200","00","71011100071002","7101110007100200","PERKEBUNAN",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"1586","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","7","7101110007","LALOW","2","6001","600100","00","71011100076001","7101110007600100","RAWA",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"1587","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","8","7101110008","LOLAK","1","0001","000100","00","71011100080001","7101110008000100","RT 01 DUSUN 1","1","SLS","161","1","6","0","0","6","72","5","87","1","2022-12-15 06:01:18"
"1588","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","8","7101110008","LOLAK","1","0002","000200","00","71011100080002","7101110008000200","RT 02 DUSUN 1","1","SLS","93","1","26","0","0","26","48","4","56","0","2022-12-15 06:01:18"
"1589","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","8","7101110008","LOLAK","1","0003","000300","00","71011100080003","7101110008000300","RT 03 DUSUN 1","1","SLS","103","1","0","0","0","0","40","1","68","0","2022-12-15 06:01:18"
"1590","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","8","7101110008","LOLAK","1","0004","000400","00","71011100080004","7101110008000400","RT 04 DUSUN 2","1","SLS","100","1","1","0","0","1","88","1","112","0","2022-12-15 06:01:18"
"1591","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","8","7101110008","LOLAK","1","0005","000500","00","71011100080005","7101110008000500","RT 05 DUSUN 2","1","SLS","53","1","50","0","0","50","30","1","49","1","2022-12-15 06:01:18"
"1592","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","8","7101110008","LOLAK","1","0006","000600","00","71011100080006","7101110008000600","RT 06 DUSUN 3","1","SLS","56","1","0","0","0","0","45","0","57","0","2022-12-15 06:01:18"
"1593","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","8","7101110008","LOLAK","1","0007","000700","00","71011100080007","7101110008000700","RT 07 DUSUN 3","1","SLS","46","1","0","1","0","0","52","1","61","0","2022-12-15 06:01:18"
"1594","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","8","7101110008","LOLAK","1","0008","000800","00","71011100080008","7101110008000800","RT 08 DUSUN 4","1","SLS","59","1","17","2","0","17","47","14","54","1","2022-12-15 06:01:18"
"1595","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","8","7101110008","LOLAK","1","0009","000900","00","71011100080009","7101110008000900","RT 09 DUSUN 4","1","SLS","45","1","0","0","0","0","53","1","71","0","2022-12-15 06:01:18"
"1596","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","8","7101110008","LOLAK","1","0010","001000","00","71011100080010","7101110008001000","RT 10 DUSUN 5","1","SLS","71","1","49","9","0","49","52","3","62","0","2022-12-15 06:01:18"
"1597","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","8","7101110008","LOLAK","1","0011","001100","00","71011100080011","7101110008001100","RT 11 DUSUN 5","1","SLS","41","1","26","4","0","26","52","1","63","0","2022-12-15 06:01:18"
"1598","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","8","7101110008","LOLAK","1","0012","001200","00","71011100080012","7101110008001200","RT 12 DUSUN 6","1","SLS","51","1","53","0","0","53","40","1","53","1","2022-12-15 06:01:18"
"1599","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","8","7101110008","LOLAK","1","0013","001300","00","71011100080013","7101110008001300","RT 13 DUSUN 6","1","SLS","95","1","1","0","0","1","63","0","73","0","2022-12-15 06:01:18"
"1600","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","8","7101110008","LOLAK","1","0014","001400","00","71011100080014","7101110008001400","RT 14 DUSUN 6","1","SLS","41","1","8","0","0","8","27","2","45","0","2022-12-15 06:01:18"
"1601","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","8","7101110008","LOLAK","1","1001","100100","00","71011100081001","7101110008100100","SAWAH",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"1602","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","8","7101110008","LOLAK","1","6002","600200","00","71011100086002","7101110008600200","PANTAI",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"1603","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","9","7101110009","MOTABANG","1","0001","000100","00","71011100090001","7101110009000100","RT 01 DUSUN 1","1","SLS","80","1","15","16","0","15","59","2","73","1","2022-12-15 06:01:18"
"1604","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","9","7101110009","MOTABANG","1","0002","000200","00","71011100090002","7101110009000200","RT 02 DUSUN 1","1","SLS","68","1","0","0","0","0","43","1","44","0","2022-12-15 06:01:18"
"1605","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","9","7101110009","MOTABANG","1","0003","000300","00","71011100090003","7101110009000300","RT 03 DUSUN 2","1","SLS","49","1","0","0","0","0","36","0","49","0","2022-12-15 06:01:18"
"1606","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","9","7101110009","MOTABANG","1","0004","000400","00","71011100090004","7101110009000400","RT 04 DUSUN 2","1","SLS","73","1","8","0","0","8","58","7","70","0","2022-12-15 06:01:18"
"1607","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","9","7101110009","MOTABANG","1","0005","000500","00","71011100090005","7101110009000500","RT 05 DUSUN 3","1","SLS","106","1","0","0","0","0","60","5","67","1","2022-12-15 06:01:18"
"1608","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","9","7101110009","MOTABANG","1","0006","000600","00","71011100090006","7101110009000600","RT 06 DUSUN 3","1","SLS","52","1","0","0","0","0","36","3","45","0","2022-12-15 06:01:18"
"1609","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","9","7101110009","MOTABANG","1","0007","000700","00","71011100090007","7101110009000700","RT 07 DUSUN 4","1","SLS","56","1","0","0","0","0","39","0","49","0","2022-12-15 06:01:18"
"1610","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","9","7101110009","MOTABANG","1","0008","000800","00","71011100090008","7101110009000800","RT 08 DUSUN 4","1","SLS","47","1","0","0","0","0","28","0","38","0","2022-12-15 06:01:18"
"1611","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","9","7101110009","MOTABANG","1","0009","000900","00","71011100090009","7101110009000900","RT 09 DUSUN 5","1","SLS","73","1","73","1","0","73","52","1","74","1","2022-12-15 06:01:18"
"1612","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","9","7101110009","MOTABANG","1","0010","001000","00","71011100090010","7101110009001000","RT 10 DUSUN 5","1","SLS","57","1","0","0","0","0","36","4","39","0","2022-12-15 06:01:18"
"1613","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","9","7101110009","MOTABANG","1","0011","001100","00","71011100090011","7101110009001100","RT 11 DUSUN 6","1","SLS","22","1","4","1","0","4","22","2","32","0","2022-12-15 06:01:18"
"1614","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","9","7101110009","MOTABANG","1","0012","001200","00","71011100090012","7101110009001200","RT 12 DUSUN 6","1","SLS","18","1","18","0","0","18","13","0","18","1","2022-12-15 06:01:18"
"1615","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","9","7101110009","MOTABANG","1","0013","001300","00","71011100090013","7101110009001300","RT 13 DUSUN 7","1","SLS","36","1","0","0","0","0","28","0","34","0","2022-12-15 06:01:18"
"1616","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","9","7101110009","MOTABANG","1","0014","001400","00","71011100090014","7101110009001400","RT 14 DUSUN 7","1","SLS","53","1","0","0","0","0","39","2","51","0","2022-12-15 06:01:18"
"1617","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","9","7101110009","MOTABANG","1","0015","001500","00","71011100090015","7101110009001500","RT 15 DUSUN 8","1","SLS","80","1","3","0","0","3","46","2","55","0","2022-12-15 06:01:18"
"1618","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","9","7101110009","MOTABANG","1","0016","001600","00","71011100090016","7101110009001600","RT 16 DUSUN 8","1","SLS","72","1","0","0","0","0","80","6","103","1","2022-12-15 06:01:18"
"1619","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","9","7101110009","MOTABANG","1","6001","600100","00","71011100096001","7101110009600100","PULAU",,"NONSLS",,"3","0","0","0","0",NULL,"0","0","0","2022-12-15 06:01:18"
"1620","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","10","7101110010","MONGKOINIT","1","0001","000100","00","71011100100001","7101110010000100","RT 01 DUSUN 1","1","SLS","49","1","52","2","0","52","38","5","54","0","2022-12-15 06:01:18"
"1621","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","10","7101110010","MONGKOINIT","1","0002","000200","00","71011100100002","7101110010000200","RT 02 DUSUN 1","1","SLS","96","1","0","0","0","0","53","1","63","0","2022-12-15 06:01:18"
"1622","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","10","7101110010","MONGKOINIT","1","0003","000300","00","71011100100003","7101110010000300","RT 04 DUSUN 2","1","SLS","70","1","0","0","0","0","44","7","63","0","2022-12-15 06:01:18"
"1623","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","10","7101110010","MONGKOINIT","1","0004","000400","00","71011100100004","7101110010000400","RT 05 DUSUN 2","1","SLS","77","1","75","0","0","75","64","10","75","1","2022-12-15 06:01:18"
"1624","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","10","7101110010","MONGKOINIT","1","0005","000500","00","71011100100005","7101110010000500","RT 06 DUSUN 3","1","SLS","59","1","0","0","0","0","44","16","59","0","2022-12-15 06:01:18"
"1625","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","10","7101110010","MONGKOINIT","1","0006","000600","00","71011100100006","7101110010000600","RT 07 DUSUN 3","1","SLS","72","1","16","0","0","16","48","12","61","0","2022-12-15 06:01:18"
"1626","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","10","7101110010","MONGKOINIT","1","0007","000700","00","71011100100007","7101110010000700","RT 08 DUSUN 4","1","SLS","47","1","52","0","0","52","38","14","52","1","2022-12-15 06:01:18"
"1627","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","10","7101110010","MONGKOINIT","1","0009","000900","00","71011100100009","7101110010000900","RT 03 DUSUN 1","1","SLS","61","1","0","0","0","0","53","12","58","0","2022-12-15 06:01:18"
"1628","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","10","7101110010","MONGKOINIT","1","0010","001000","00","71011100100010","7101110010001000","RT 10 DUSUN 4","1","SLS","59","1","62","0","0","62","48","29","62","0","2022-12-15 06:01:18"
"1629","71","SULAWESI UTARA","1","7101","BOLAANG MONGONDOW","110","7101110","LOLAK","10","7101110010","MONGKOINIT","1","0011","001100","00","71011100100011","7101110010001100","RT 09 DUSUN 4","1","SLS","42","1","27","0","0","27","28","2","36","0","2022-12-15 06:01:18"
